"created_at","id","text","user_id","user_name","user_screen_name","user_location","user_followers_count","user_friends_count","user_created_at","user_time_zone","user_profile_background_color","user_profile_image_url","geo","coordinates","place"
"Thu Apr 03 03:05:57 +0000 2014",451556180779753500,"Chicas de los HT #Swing y #SuperJuniorM el HT que se debe usar hoy este--&gt;#슈퍼주니어M es el que cuenta para el Mcountdown. DEBE IR EN MEDIO !",1180185313,"~LaQueAmaaYesung♥~","CloudForeverELF","",52,215,"Thu Feb 14 20:01:51 +0000 2013","Central Time (US & Canada)","8BE7F7","http://pbs.twimg.com/profile_images/450865928780009472/GRDhIn_1_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180783939600,"企画やろうかなぁ……",1735075543,"＊七瀬はる＊","nanaseharu0716","群馬",29,32,"Fri Sep 06 12:56:21 +0000 2013","Irkutsk","C0DEED","http://pbs.twimg.com/profile_images/431317173072437250/edY05cQn_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180788138000,"رَبِّ اجْعَلْنِي مُقِيمَ الصَّلاةِ وَمِنْ ذُرِّيَّتِي رَبَّنَا وَتَقَبَّلْ دُعَاءِ \n http://t.co/VhF2SfzAFJ",1075646034,"Hfc","HANEE_N","",459,196,"Thu Jan 10 04:31:40 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/451031514328084480/rwAdM7QV_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180767154200,"朝のさんぽ http://t.co/Z6RstOqD30",116118737,"tee tea","lostman2009","AREA-51 　     TOYAMA,JAPAN",12983,12977,"Sun Feb 21 06:46:15 +0000 2010","Osaka","2E0820","http://pbs.twimg.com/profile_images/1163185279/lostman2009_normal.jpg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180792725500,"RT @lnstagramDice: http://t.co/LTpHfbHO6c",161094890,"Geirusys Uzcátegui","Gei_Uzc","A kms de la casa de Alberto.",416,375,"Wed Jun 30 00:02:05 +0000 2010","Hawaii","FFF04D","http://pbs.twimg.com/profile_images/440704537116934144/DZIrWl7C_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180754964500,"@AustinGoodwin12 no but I enjoy the name. What's a good one of theirs to listen to?",319238613,"Maddie Roché","MadsOrNah","Probably at Moe's",705,650,"Fri Jun 17 19:51:02 +0000 2011","Central Time (US & Canada)","642D8B","http://pbs.twimg.com/profile_images/450426010975367168/2dN24Ort_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180775952400,"RT @ComedyOrTruth: Dad designs shoes to give his paralyzed daughter the sensation of walking. Well played dad well played.👏 http://t.co/odB…",1442350597,"hannah hagan","hrhagan02","",118,180,"Sun May 19 22:33:58 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/427998865309331456/wpgtn0Yo_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180784345100,"١- صبغ شعر \n٢-عدسات \n٣-سلسله \n٤-حواجب \nشخليت حق البنات ؟ ويقول انا رجال تفوو على شكلك يانعال http://t.co/Qim9oMMFnG",495963496,"مييوووه ❤️ #906","Maioonmbz","Abdullah almubarak//salwa ❤️❤️",647,417,"Sat Feb 18 13:42:53 +0000 2012",null,"C0DEED","http://pbs.twimg.com/profile_images/447778284542373888/gILXRRfo_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180792733700,"Partition is still the jam tho",337821514,"Jordyn White","JordynWhite8","732-315",619,548,"Mon Jul 18 16:48:19 +0000 2011","Quito","0099B9","http://pbs.twimg.com/profile_images/451158114260107264/Bj-nHIxj_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180788527100,"RT @WettTheDee: This kind of relationship &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;\nhttp://t.co/qMy6nsMp2q",584343182,"Rusty James","_QueeenT","",338,181,"Sat May 19 02:07:08 +0000 2012","Eastern Time (US & Canada)","C0DEED","http://pbs.twimg.com/profile_images/451093789122494464/Jw6eq3zL_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180754579460,"@longlivemell again, you live 2.5 billion miles away.",347524059,"Samm","phoquesam","Houston,Texas.",190,194,"Tue Aug 02 22:56:31 +0000 2011",null,"1B2B1B","http://pbs.twimg.com/profile_images/428336208242933760/WbUpyjCy_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180771758100,"Bloco da paz ! http://t.co/gF2YUFBQzd",1671855860,"Morador ","AlmeeidaRomulo","",106,99,"Thu Aug 15 01:16:59 +0000 2013","Brasilia","131516","http://pbs.twimg.com/profile_images/448322627959291904/_z4_ZNiq_normal.jpeg",{"type":"Point","coordinates":[-22.7528377,-43.4297301]},{"type":"Point","coordinates":[-43.4297301,-22.7528377]},{"id":"5d5a6a86d66c8a7d","url":"https://api.twitter.com/1.1/geo/id/5d5a6a86d66c8a7d.json","place_type":"city","name":"Nova Iguaçu","full_name":"Nova Iguaçu, Rio de Janeiro","country_code":"BR","country":"Brasil","contained_within":[],"bounding_box":{"type":"Polygon","coordinates":[[[-43.681932,-22.865838],[-43.681932,-22.527218],[-43.366801,-22.527218],[-43.366801,-22.865838]]]},"attributes":{}}
"Thu Apr 03 03:05:57 +0000 2014",451556180780130300,"Need http://t.co/npgsLzKEzj",295216690,"♡ Princess Paige ♡","paigenapoliello","",487,548,"Sun May 08 15:57:49 +0000 2011","Quito","0099B9","http://pbs.twimg.com/profile_images/451380103885635584/b2ioeXjg_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180754583550,"ゆーて\n焼きプリン女だから\\(　˙-˙　)/",2311936279,"焼きプリン¥78","yakipurin_niko","2.5の世界",213,235,"Sun Jan 26 14:19:42 +0000 2014",null,"C0DEED","http://pbs.twimg.com/profile_images/450985663152656385/lAD3yD35_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180775931900,"RT @Talhaugurluel: Bosna'da dikkatimi çeken ciddi bir tehlike var. Vehhabi ve Şii yayılmacılığı. Camilerde Humeyni resimleri. İran'a özendi…",2323494332,"Vahit Tekgezen","vahit_tekgezen","",205,598,"Sun Feb 02 09:20:57 +0000 2014","Athens","C0DEED","http://pbs.twimg.com/profile_images/429908540312928256/J0WjRN7D_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180779728900,"RT @kennedymcgill14: Come to our game. @chancoon00",534975568,"gia","Gia_Gentilini","",689,298,"Sat Mar 24 03:54:56 +0000 2012",null,"131516","http://pbs.twimg.com/profile_images/448975578138296320/TqcA27G7_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180771356700,"RT @Sincerely_Miaa: It's always somebody who want what you got . 💯",604947757,"madison","mac10_","somewhere ",627,494,"Sun Jun 10 23:53:17 +0000 2012","Hawaii","0099B9","http://pbs.twimg.com/profile_images/450039766256738304/HOP3_-ke_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180767567900,"RT @Maholy89: Ahora @ElUniversal a partir de la próxima semana circulará solo a 2 cuerpos. #SinPapelNoHayPeriódico Sigue la represión.",173617734,"Jose Felix Zubillaga","josefelixx","Naguanagua  Venezuela",141,385,"Sun Aug 01 23:09:29 +0000 2010",null,"C0DEED","http://pbs.twimg.com/profile_images/378800000039781740/fd6b1eb491a9f4a946036108dbb120bf_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180762980350,"Thank you @austinleblanc5 for blowing up my snapchat. Cute pose by the way😂 http://t.co/1TfFE5iM5W",51841393,"ℓαυяєи Ᏸα✞єѕ","LaurenBates96","Hendersonville",497,679,"Sun Jun 28 20:57:36 +0000 2009","Central Time (US & Canada)","000000","http://pbs.twimg.com/profile_images/451127168199036930/gLzeMpI1_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180779753500,"http://t.co/7r3fzKxh24",2313064692,"Nys","niyarahmas","SLEMAN !",321,551,"Mon Jan 27 05:31:11 +0000 2014","Bangkok","C7EBC3","http://pbs.twimg.com/profile_images/451554658751098880/u51qLwy__normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180788543500,"Esses fãs novos são só pra atrapalhar a @vanmesquitareal e a @SkullBlondie de ver nossos tweets. Se eu to com ciúmes? Magina.",2296581826,"Prazer #FãDoHospício","DossieClanessa","BBB14",1085,402,"Wed Jan 22 02:02:54 +0000 2014","Mid-Atlantic","052C40","http://pbs.twimg.com/profile_images/451450983168868353/joSW96KH_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180762976260,"Done&gt;&gt;@AtiS さんにより ""えいてぃす"" に変更されました。",2360591840,"えいてぃす","AtiS","ANCT",135,157,"Tue Feb 25 05:57:48 +0000 2014","Irkutsk","C0DEED","http://pbs.twimg.com/profile_images/447935100374618112/hvBzcWoH_normal.jpeg",null,null,null
"Thu Apr 03 03:05:57 +0000 2014",451556180758769660,"http://t.co/1r4EEfvWJ4",314188800,"Briana Burns","bri_burns","",533,239,"Thu Jun 09 21:13:43 +0000 2011","Pacific Time (US & Canada)","9AE4E8","http://pbs.twimg.com/profile_images/443183121517641728/UqhZrApH_normal.jpeg",{"type":"Point","coordinates":[32.70793657,-117.15613782]},{"type":"Point","coordinates":[-117.15613782,32.70793657]},{"id":"a592bd6ceb1319f7","url":"https://api.twitter.com/1.1/geo/id/a592bd6ceb1319f7.json","place_type":"city","name":"San Diego","full_name":"San Diego, CA","country_code":"US","country":"United States","contained_within":[],"bounding_box":{"type":"Polygon","coordinates":[[[-117.282538,32.541751],[-117.282538,33.0804044],[-117.0051459,33.0804044],[-117.0051459,32.541751]]]},"attributes":{}}
"Thu Apr 03 03:05:58 +0000 2014",451556184953471000,"Feriado no te vallas!",1935376832,"Emi vallejos","EmiEmi_Vallejos","Neuquén.Arg.",576,529,"Fri Oct 04 20:19:59 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/431167634210426880/rz-YYWkt_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184953458700,"RT @Bbzzao_: Só observo os URUBUS.",321056976,"Danada","qissotavares","Del Castilho Rj",566,210,"Mon Jun 20 23:33:34 +0000 2011","Brasilia","8400FF","http://pbs.twimg.com/profile_images/451541107349147648/Kt96BrXm_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184987021300,"Я собрал 23 815 золотых монет! Кто из вас сможет больше? http://t.co/Sg67IDknC9 #android, #androidgames, #gameinsight",2369129678,"Огнева Надежда","Nadya_Ogneva11","",0,11,"Sun Mar 02 16:52:42 +0000 2014",null,"C0DEED","http://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184970252300,"Antes da ditadura a criminalidade era um horror e isso melhorou com... não pera, criminalidade de hoje nasceu naquele tempo...",45223822,"Eduardo  Londero","edlondero","",39,100,"Sat Jun 06 22:00:37 +0000 2009","Brasilia","C0DEED","http://pbs.twimg.com/profile_images/486281686/escritorio_montado_normal.jpg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184957648900,"RT @TheTVShows: ""People always leave, but sometimes they come back.” -One Tree Hill.",349211714,"Nina Lapatina","Nina_Effin_Bina","",279,415,"Fri Aug 05 18:58:25 +0000 2011","Quito","642D8B","http://pbs.twimg.com/profile_images/1479523273/Nina_normal.jpg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184987025400,"preciso sair dessa bad",226171153,"Natacha","enathh","",707,402,"Mon Dec 13 14:11:12 +0000 2010","Brasilia","131516","http://pbs.twimg.com/profile_images/451142626968735744/Z-tjvHid_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184949260300,"Halal expansion: Zain Telecom secures $250 million islamic loan\n\n#halal #IslamicFinance #IslamicBanking #AIC... http://t.co/xOpFMjfZii",576115407,"i-Connect","AmanieIconnect","",117,108,"Thu May 10 07:36:12 +0000 2012","Kuala Lumpur","1A1B1F","http://pbs.twimg.com/profile_images/2237235608/profile_pic_normal.png",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184987021300,"pake lidi ki haha RT\n @rizkyCESC: haha kirain pake sedotan""NoviaWAT: Pake bambu ki hahaRT \nrizkyCESC: gimana caranya. tadi ada diberita. r",1068725166,"Nopnop♣","NoviaWAT","19♥",215,106,"Mon Jan 07 16:45:37 +0000 2013","Bangkok","C0DEED","http://pbs.twimg.com/profile_images/449856492972544000/4_g1KbLs_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184953462800,"RT @Caiodroga: mano a tatuagem é minha se acha que eu vou perder tempo contando o significado que só é importante pra mim?",300839227,"eminem ","raphaeol","",4296,690,"Wed May 18 13:02:19 +0000 2011","Brasilia","FFFFFF","http://pbs.twimg.com/profile_images/378800000005850598/8045df595172de11637057dff8de2d96_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184986624000,"@9psx A",1394729707,"ty","tare0061","",5,53,"Wed May 01 13:59:40 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/3600594081/755a1f9521e997a795074ac64c81e323_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184978636800,"RT @JMardonio: Senador @RicardoFerraco, muito obrigado por receber nossoDiputada @MariaCorinaYA. O Povo da Venezuela é grato. @AliasMalula …",391744151,"Fabricca","Fabricca1","",27,100,"Sun Oct 16 01:40:38 +0000 2011","Greenland","FFF04D","http://pbs.twimg.com/profile_images/2681423751/74a241730fafb852f850d877a4aadec9_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184961863700,"Don't🙅 Stop✋ Believing✨ // I found my husband y'all 😍❤️ https://t.co/4hb5hNKwHP",2202386684,"kαtε☾","kateblackwel","",292,228,"Tue Nov 19 03:02:25 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/447792239926710272/rXctfdjg_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184970235900,"He publicado una foto nueva en Facebook http://t.co/wJ0cFYfdEW",401822331,"Atletismo Bello","AtletismoBello","",228,197,"Mon Oct 31 04:15:28 +0000 2011","Central Time (US & Canada)","C0DEED","http://pbs.twimg.com/profile_images/1615046012/LogoBelloazul2_normal.jpg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184986644500,"二ヶ月前には 想ってたことが、今、現実に そうなりつつある。\n願いは想えば 叶うんだと 最近 思う。\n想いも夢も抱かなければ、\n夢の実現もないということだろうな。",102515481,"シオマネキ","yutore","地球　",1011,1214,"Wed Jan 06 23:40:04 +0000 2010","Hawaii","C0DEED","http://pbs.twimg.com/profile_images/1419966044/P1000755_1__normal.JPG",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184978227200,"RT @kimhs9058: @Pink 코리아카지노☺☻ＴＡＥ７７７．ＣＯＭ☻☺다모아카지노♪강원랜드카지노와와카지노7♪정선카지노썬시티카지노♪세븐카지노우리카지노♪태양성카지노에이플러스카지노♪윈스카지노영국카지노핼로카지노♪헬로우카지노헬로카지노♪핼로우카지노월드카지노…",2344658167,"cuteakodiba04","cuteakodiba04","",0,0,"Sat Feb 15 06:19:30 +0000 2014",null,"C0DEED","http://pbs.twimg.com/profile_images/438593127511642112/g1QyatP2_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184957268000,"RT @Naranja_vcf: ペペが「ブスケツと同じことをしたらスペインにいられない」と発言したそうですが、ここでこの画像を見ていただきましょう http://t.co/SeaC2Jy6Jz",1406655476,"ベト&ランのベトくん","vetran_spurs","Akita Prefecture in Japan",1816,1848,"Mon May 06 03:05:44 +0000 2013","Tokyo","C0DEED","http://pbs.twimg.com/profile_images/451261966128910336/COJtCvqM_normal.png",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184948887550,"bought 75 watermelons in the name of math now all i need to do is find some sucker who wants to buy 37 of these",487276883,"not gissell","igotarocketship","las vegas?",1008,473,"Thu Feb 09 05:59:29 +0000 2012","Pacific Time (US & Canada)","FFFFFF","http://pbs.twimg.com/profile_images/450994746513575937/L-cBbbJN_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184953077760,"Helloooo morning ✨",1607560128,"06th April","NurAzmiAR","ig : @nxraxmixr",221,191,"Sat Jul 20 06:15:49 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/440086092708986881/ugoA655e_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184953061400,"眠すぎる",347894533,"やまと","ChloeYamato","福岡",140,355,"Wed Aug 03 14:56:25 +0000 2011","Hawaii","C0DEED","http://pbs.twimg.com/profile_images/447682269096857600/JPJ9ogZS_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184966062100,"RT @2_z_z: للمتواجدين الان \n✨⭕➊ فرصــتك الآن \n✨⭕➋ لزيادة متابعينك \n✨⭕➌ ريتويت \n✨⭕➍ فولومي\n✨⭕➎ اشترك بالرتويت التلقائي\nhttp://t.co/gFJbtDLsO…",2391094866,"خواطر أنثى","bengaiedsa","",430,845,"Sat Mar 15 14:17:54 +0000 2014","Amsterdam","C0DEED","http://pbs.twimg.com/profile_images/444841885383684096/j88F0vGC_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184965648400,"RT @gersonalfre: El nivel de cinismo de Mayela León es tan elevado que ya califica para ser ministra de Nicolás Maduro.",26685463,"Javier Amundaraín S.","jamundarain","Venezuela",992,888,"Thu Mar 26 04:07:52 +0000 2009","Caracas","FFF04D","http://pbs.twimg.com/profile_images/436657040346607618/cN78cuO9_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184978251800,"RT @realdoubutu: ねこバス（本物） http://t.co/Os9RrjUakq",2376550651,"マジでヤバイ放送事故","hoso_accident","",597,324,"Fri Mar 07 04:16:45 +0000 2014",null,"C0DEED","http://pbs.twimg.com/profile_images/441798324673208321/NZDFgzdQ_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184974438400,"RT @TheLifeDiaries: I'm always weak. Weak when it comes to you. You melt me with your eyes, I couldn't possibly be more in love with you.",2353951718,"⚡️D1 Bound Legend⚡️","MeatRule","",219,304,"Fri Feb 21 00:17:01 +0000 2014",null,"C0DEED","http://pbs.twimg.com/profile_images/450776458928357376/l6hr3axo_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184982442000,"@yol_kun 프흐헙ㅋㅋㅋㅋㅋㅋ",200418280,"신혼말리그.","Dr_prishanak","병원 어딘가..",557,291,"Sat Oct 09 07:16:55 +0000 2010","Hawaii","C0DEED","http://pbs.twimg.com/profile_images/446220103210631169/U97iYZdk_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184969838600,"五輪開催で動き出した首都圏の新路線計画: 五輪開催に伴い、お金が動くんじゃないかとか、開発をしてもいいんじゃないかと思う人が増えているのだろう、首都圏のあちこちでずっと休眠していた新路線計画が頭をもたげつつある。一番分か... http://t.co/BluFzBpP8s",764964529,"幸運の面白・つぶやき急便","minako8273","",33382,25299,"Sat Aug 18 03:16:59 +0000 2012",null,"C0DEED","http://pbs.twimg.com/profile_images/2957231117/ae7c63be7db75ebcdf67b6fead2c50d6_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184965664800,"RT @BethanyMota: It's soooo cold I just wanna cuddle up in my bed and never leave ya feel",2382827275,"❁ѕєℓєиå❁","selenaaaa_12","",26,45,"Mon Mar 10 23:21:27 +0000 2014",null,"C0DEED","http://pbs.twimg.com/profile_images/449949388060631040/brLnMc35_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184957276160,"RT @Bighomiescoob: I like a girl who gets naaasssstttyyyy 💯😈👌😩",801742831,"Pretty MothaFlacka♑️","Lady_Flacka","Greensboro,NC 336",1207,984,"Tue Sep 04 03:39:49 +0000 2012","Pacific Time (US & Canada)","F794BC","http://pbs.twimg.com/profile_images/449293166026698752/wL0_ZrV0_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184978653200,"RT @FrostFanatics: Cant wait to see the ladies of @UTCGammaPhiBeta @SigmaKappaUTC @utcchiomega @UTC_ADPi @UTCDeltaZeta @KappaDeltaUTC Satur…",613643526,"UTC Delta Zeta","UTCDeltaZeta","",524,212,"Wed Jun 20 16:22:51 +0000 2012","Eastern Time (US & Canada)","2CC924","http://pbs.twimg.com/profile_images/378800000444159843/8edbe543f179e5e5ec7f25732b729125_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184982421500,"SE : 大きなものが倒れる音  http://t.co/wCglCnhsiK　ドシン、という大きなものが倒れる音です。",2394455357,"yvbzolsa","yvbzolsa_o52","",0,0,"Sat Mar 08 17:50:23 +0000 2014","Irkutsk","C0DEED","http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184974053400,"@5SOSAlertWW PLEASE BEGGINGGGG",612907474,"please michael⛄","beastyclifford","❀ ariana & 1/4 vamps ❀",4540,3308,"Tue Jun 19 22:14:30 +0000 2012","Central Time (US & Canada)","FFFFFF","http://pbs.twimg.com/profile_images/451546564352163841/ymjQBadG_normal.png",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184965652500,"@AnjeZulkifli wahh~ betul tu jahh, betul apa yang mak dengar~",538450373,"أنا البحر","Bahar_Drz","♘420♘",293,112,"Tue Mar 27 20:14:19 +0000 2012","Kuala Lumpur","ADA6A7","http://pbs.twimg.com/profile_images/451546674268098561/-_sqrZ2f_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184948879360,"りす ：18歳 いまから  ：大阪府 詳細地域：大阪市生野区 http://t.co/xAJOs2ytZC",1943353358,"プリンセスなな","77nanananakiss","",1937,1959,"Mon Oct 07 07:49:16 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/378800000569338973/77d2508b74bb660c7c8b440f74458d72_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184953085950,"😂😭 ""@poloboyz00: When a nigga u no ain't got no bitches start showing pictures ! http://t.co/YTNxXNgFTo""",40726620,"BrittanyGwalla&Ganja","iChief_Reef","higher than a giraffes pussy",1133,899,"Sun May 17 20:08:57 +0000 2009","Pacific Time (US & Canada)","000000","http://pbs.twimg.com/profile_images/449300750162591744/aWVGJLek_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184982446100,"@lalastephanie22 understandable now 😂LOL",565904957,"denise vaca","VacaDenise","",28,41,"Sun Apr 29 02:15:11 +0000 2012",null,"C0DEED","http://pbs.twimg.com/profile_images/446843469068111872/DjALxQNr_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184969838600,"RT @_joshuamd: Same bed but I feel a little bit bigger now",1519572086,"ชายกลาง","herefiatx_","",191,116,"Sat Jun 15 14:37:27 +0000 2013","Bangkok","FFFFFF","http://pbs.twimg.com/profile_images/449936763708903424/lCXKu0i7_normal.png",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184966037500,"@JaqueAnseras son pendejas jajajaja",616710408,"Sol ","SolSilva06","",420,311,"Sun Jun 24 01:11:55 +0000 2012",null,"FF6699","http://pbs.twimg.com/profile_images/437069254442373120/9hKQwq3I_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184953454600,"RT @SheswantstheD: someone called me lame 😢😢 http://t.co/9RJkG4IxTU",469995191,"LeeLee_♡","BigdaddyLeaaah_","WB; Edmondson Village ♡",2676,756,"Sat Jan 21 06:37:17 +0000 2012","Central Time (US & Canada)","FF6699","http://pbs.twimg.com/profile_images/451552227258564608/pUHMJ12A_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184986619900,"RT @dmanda1999: “@jodi_nicole27: “@ChiIIVlbes: Dont think too much. You'll create a problem that wasn't there in the first place.””👌",1120428350,"yoana arias","ariasyoana2000","",77,132,"Fri Jan 25 22:43:31 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/443966355214061568/fy5UMCQB_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184965668860,"AMG fucks M in the ass",1597023553,"Armen","Armen_818","",152,135,"Mon Jul 15 23:25:10 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/430674068753227777/-zmSSYpH_normal.jpeg",{"type":"Point","coordinates":[34.16900279,-118.28811008]},{"type":"Point","coordinates":[-118.28811008,34.16900279]},{"id":"509a2c2b2f6206fa","url":"https://api.twitter.com/1.1/geo/id/509a2c2b2f6206fa.json","place_type":"city","name":"Glendale","full_name":"Glendale, CA","country_code":"US","country":"United States","contained_within":[],"bounding_box":{"type":"Polygon","coordinates":[[[-118.307693,34.118804],[-118.307693,34.2523812],[-118.181614,34.2523812],[-118.181614,34.118804]]]},"attributes":{}}
"Thu Apr 03 03:05:58 +0000 2014",451556184957272060,"A beautiful day, a beautiful race. Celebrate Life Half Marathon.  http://t.co/SbtJVOVRa4 via @YouTube",159333422,"Myriam Loor","myriamloor","Rock Hill",906,912,"Fri Jun 25 02:52:54 +0000 2010",null,"C0DEED","http://pbs.twimg.com/profile_images/3259168688/9f49dac956df5aba489f5631a53e30a5_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184986644500,"Bus damri ""@akun_KEPO: karena tidak memakai helm saat naik motor, Mata Budi kemasukan _____""",436920854,"gelembungan","agungfebrian_","indonesia",113,120,"Wed Dec 14 18:58:02 +0000 2011","Bangkok","1A1B1F","http://pbs.twimg.com/profile_images/447751963283697664/Br2jwlNv_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184982446100,"@FlukePhongphich เครๆ",744442904,"Crazy of You","hello_guggig","Thailand",83,109,"Wed Aug 08 04:40:25 +0000 2012","London","C0DEED","http://pbs.twimg.com/profile_images/437463961412190208/t5BHqVtx_normal.jpeg",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184957276160,"RT @kazoku_taisetu: こんなカップルほんとに素敵♡外国人の彼氏いいな〜♡ http://t.co/8R9aEAnz54",1553108126,"会心の一撃ツイートbot","kaishin_twet","",23446,0,"Fri Jun 28 13:29:55 +0000 2013","Tokyo","C0DEED","http://pbs.twimg.com/profile_images/378800000058344883/26eb8929e66883e70771362b5395adfa_normal.png",null,null,null
"Thu Apr 03 03:05:58 +0000 2014",451556184982831100,"Haven't heard this since football season 😆 http://t.co/lLytCihd2j",442322415,"D.Blount","_Marco3","",207,365,"Wed Dec 21 00:34:16 +0000 2011",null,"C0DEED","http://pbs.twimg.com/profile_images/443180945756401664/K7HbUwST_normal.jpeg",null,null,null
"Thu Apr 03 03:05:59 +0000 2014",451556189147787260,"#VoteLoki 127",2423568810,"YEAH #voteloki ","voteloki3","",7,9,"Wed Apr 02 10:16:14 +0000 2014",null,"C0DEED","http://pbs.twimg.com/profile_images/451302275646910464/Lg_9cZwK_normal.jpeg",null,null,null
"Thu Apr 03 03:05:59 +0000 2014",451556189147758600,"JAJAJAJAJAJAJAJ igual se las manda",1233184272,"emi♕","chiinooow","",171,152,"Sat Mar 02 06:33:37 +0000 2013","Brasilia","1A1B1F","http://pbs.twimg.com/profile_images/378800000820731846/55c9dc1fb27bd87f84ba8cb80a54cd92_normal.jpeg",null,null,null
